village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
13,Gong,Anjaw,Walong,Arunachal Pradesh,True,28.1700892,97.0008029,-0.25786493355937723,146,0.28963547532476597,12,-0.27347354621398323,146,0.352530455800518,12,-0.30126119745962265,172,0.27456072312784885,12
14,Hot Spring,Anjaw,Walong,Arunachal Pradesh,True,28.2928975,97.1638576,-0.11330094870305349,73,0.2483259508116037,12,-0.23797562341935166,73,0.3496963860650659,12,-0.1819404270058116,87,0.31034423042901466,12
15,Hunung,Anjaw,Walong,Arunachal Pradesh,True,27.8741289,96.9451026,-0.23488667738039942,73,0.25224686143073166,12,-0.2853354299881589,73,0.3094927941814494,12,-0.2736027036300864,86,0.2640631996640345,12
16,Kaho,Anjaw,Walong,Arunachal Pradesh,True,28.3034238,97.0250574,-0.06178868446695283,146,0.5142115603392372,12,-0.1596679161211756,146,0.4318995528951638,12,-0.12171275491602922,174,0.9338159155765364,12
17,Khrawit,Anjaw,Walong,Arunachal Pradesh,True,27.9044705,96.9437389,-0.21073488353582803,73,0.22419066182600703,12,-0.27028924796828024,73,0.30641380609203944,12,-0.25337008345375894,86,0.23453857970000108,12
18,Krowti,Anjaw,Walong,Arunachal Pradesh,True,28.2354088,97.0273216,-0.0921450987713992,146,0.41879817177818546,12,-0.19459000184541356,146,0.5934287332056883,12,-0.11032290211981256,172,0.31866067965691613,12
19,Krowti Labour Camp,Anjaw,Walong,Arunachal Pradesh,True,28.2318311,97.0285584,-0.10024956449624207,146,1.5644773170681652,12,-0.17881597665647447,146,0.626239856325947,12,-0.08650426415477475,172,0.3408812645460124,12
20,Kundan,Anjaw,Walong,Arunachal Pradesh,True,28.2425043,97.0254063,-0.06824088441633638,146,0.2797277482600665,12,-0.1815453439686309,146,0.47292402403112543,12,-0.09921678768174753,172,0.2727115530907187,12
21,Musai,Anjaw,Walong,Arunachal Pradesh,True,28.2588294,97.0287424,0.023600466584927468,146,0.3174935438859779,12,-0.12342109961531605,146,0.37958701825247393,12,-0.04740474361808887,172,0.32835915219862905,12
22,Samdul,Anjaw,Walong,Arunachal Pradesh,True,27.8858936,96.9223997,-0.031030462368250977,73,0.30902422489918824,12,-0.13554140015887103,73,0.3390492084420614,12,-0.0533933749232497,86,0.2729384021773587,12
23,Supkung,Anjaw,Walong,Arunachal Pradesh,True,28.1588813,97.0363709,-0.07283672475569103,146,0.3111794088303977,12,-0.13169469246087037,146,0.42702565673049775,12,-0.10424214398330262,172,0.4251301207745723,12
24,Walong,Anjaw,Walong,Arunachal Pradesh,True,28.1294938,97.0166444,-0.018223352721121768,146,0.892017216052649,12,-0.10973182519532478,146,1.31481318799293,12,-0.06269149940658315,172,1.8005391933544888,12
25,Yakung,Anjaw,Walong,Arunachal Pradesh,True,28.1997526,97.0263468,-0.06791867618839897,146,0.3163302028798952,12,-0.15738995415143206,146,0.404670901167973,12,-0.07309368116091867,172,0.278146195728167,12
26,Achali,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8429461,95.9704783,-0.15553588229916707,592,0.31136837841680387,12,-0.22273379679820446,584,0.4657578235637955,12,-0.1692644955456413,684,0.307754472364782,12
27,Achengo,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8238506,95.9428387,-0.07815408445504717,588,0.3116750666101996,12,-0.19052746998565226,584,0.31167040606762497,12,-0.11966130842669033,684,0.29471071029430274,12
28,Acheso,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9263772,95.97448,-0.1296627846377402,294,0.29266995002041785,12,-0.23778308527393774,292,0.4181341344261901,12,-0.14418692742054123,342,0.23809575920172954,12
29,Alinye,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8346828,95.9628967,-0.08583706236254272,589,0.3429258617739015,12,-0.1846872714482872,584,0.3763493395206945,12,-0.13045894118272972,684,0.3518037108034225,12
30,Angrim Valley,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8842816,95.9786208,-0.14053769032168428,592,0.3290117367593894,12,-0.2585134968624766,584,0.32924917612401045,12,-0.15478187998278423,684,0.24162540770862234,12
31,Aropo,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8230901,95.9397069,-0.08814579585030649,588,0.30200678621581684,12,-0.20410863090299766,584,0.2957434904063889,12,-0.13198179233891488,684,0.27712137349630217,12
32,Atoto,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8355826,95.9647411,-0.09076032697936648,589,0.33782665073075113,12,-0.19178576393517202,584,0.37732368664513183,12,-0.13763039835424418,684,0.351943202731604,12
33,Echito,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9291593,95.9752771,-0.12424244369993954,294,0.2791986801098259,12,-0.22955911795124787,292,0.43265001529788855,12,-0.13297597807873088,342,0.23970819581156894,12
34,Ediya,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9638191,95.8076515,-0.13692309825040475,147,0.31247246708507576,12,-0.19607753867751926,146,0.26630506567689816,12,-0.14262641160085004,169,0.28016152825321394,12
35,Emuli,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8871158,95.8356573,-0.18566593892309244,296,0.30632028351676505,12,-0.23945060902971363,292,0.2618899329133175,12,-0.19384962496733069,340,0.20782065273251263,12
36,Gipulin,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8479222,95.9666253,-0.14747603561626346,592,0.3267843884740178,12,-0.2101857987133024,584,0.4376102995222747,12,-0.1551418556213484,684,0.32021598718455424,12
